respondent_id,xyz_vaccine,seasonal_vaccine
112,0.6340181154248117,0.7880466273123469
113,0.04172297848421313,0.6348061452803306
114,0.13104031078147724,0.4927291798135739
115,0.14963014923942256,0.7641939767916891
116,0.13710073654899235,0.5084110357796139
117,0.1877701605030244,0.44395645836105474
118,0.09668268472408828,0.44761188903104115
119,0.09151517266703048,0.4388844235640966
120,0.027878082708237436,0.1748411800922045
121,0.060944734277770286,0.3032330008011524
122,0.7826586810357378,0.9424319176285707
123,0.5838855942772341,0.8359239734258291
124,0.11945521786754357,0.20685642112572197
125,0.11700414298207051,0.4443509221638385
126,0.09026307853598653,0.5739485187255036
127,0.295489096191988,0.6755711550682247
128,0.17772240430972078,0.8758620672819998
129,0.09281417222443834,0.5572294793254271
130,0.22903960294908005,0.5266034346200775
131,0.16181673837917013,0.42811664968011337
132,0.2724854717243974,0.21821831376757014
133,0.07383364467898682,0.8558148887937929
134,0.20194330126989166,0.7132045274584198
135,0.13378596311115054,0.8835737563599723
136,0.739677285287154,0.9161162623840393
137,0.137518587105571,0.48035369381993565
138,0.17066467610741656,0.6382007791980794
139,0.03249068027849333,0.02171797895333392
140,0.25703930675305997,0.7975480021725251
141,0.13925987738323067,0.3574129448116117
142,0.05278654784063405,0.4079934953887542
143,0.07388673587809176,0.42208631432254967
144,0.20076350609052004,0.34028297392523
145,0.21070124073418556,0.25973590165966315
146,0.7306440578588256,0.7624615182588418
147,0.3142512272819959,0.9628052377817888
148,0.25996529000199997,0.5942543767206442
149,0.06885408368251687,0.1033294302315638
150,0.1320806378014904,0.13969847666412302
151,0.4300307640587176,0.9394523306947489
152,0.06672102903636963,0.5378306180169229
153,0.024489689868096565,0.5328963669307201
154,0.11812057292446493,0.17264825335237485
155,0.06879333573995904,0.7414488425312334
156,0.09678998768160078,0.3277091717214574
157,0.053050531487362544,0.2686408748220515
158,0.23811040619311682,0.7161933647940475
159,0.21856897593672908,0.5915276040086077
160,0.12690497040000898,0.8495302598818365
161,0.06004346245281115,0.1487639520502888
162,0.061953868731695526,0.1690900754619524
163,0.07913828171078037,0.22671772293532064
164,0.12141695370125324,0.5605831413345594
165,0.2034699207242709,0.3019765691646835
166,0.5435919831280265,0.19087183321297338
167,0.13703768667982616,0.49006432190342253
168,0.6868595760825924,0.9467197253622921
169,0.07730751468407504,0.6418321628241214
170,0.2009509488913676,0.24682044614040075
171,0.1367957445541974,0.33480281450183397
172,0.5030100298301473,0.7843412033608778
173,0.04764810869476875,0.18183704598626768
174,0.19437755771794882,0.10466058768224598
175,0.10811810940740146,0.3049324977393179
176,0.07260538846578529,0.08861575693326036
177,0.17234223780259206,0.5998750455885312
178,0.3334236383525346,0.4629769720715217
179,0.11166365473695876,0.2698676252921482
180,0.008581770446079403,0.0437425451246949
181,0.1013890666748205,0.7025691570983962
182,0.14818113871099267,0.5958200492856206
183,0.08001237449605414,0.02823921623486714
184,0.009299733635341069,0.23420996665361676
185,0.5262776144028728,0.8430763341570073
186,0.08465438549446515,0.2925630905921015
187,0.09772942724073233,0.20607119927777084
188,0.07056984771090859,0.5541845481034209
189,0.1313026014011777,0.7729231039908674
190,0.12024114312946528,0.17562921634559756
191,0.07321976671150376,0.2992861716351275
192,0.6241384840481026,0.7009406343045882
193,0.15591085345510863,0.5861006671864972
194,0.48124233849910647,0.4202573408745299
195,0.5876341649225653,0.7472972896852251
196,0.21365432378933386,0.6331601975275103
197,0.08884285228891411,0.1725920492625873
198,0.49511422320077814,0.06470683594651236
199,0.32248219870892103,0.1503057020133322
200,0.34094744200507754,0.21054962791746462
201,0.07960068431271773,0.30189794143825166
202,0.06833191758775417,0.31805648922676755
203,0.08051747765201665,0.17918400186716185
204,0.3692875151068571,0.6619425517428674
205,0.04283615980112291,0.379327033028852
206,0.129324106986416,0.17729462877480506
207,0.18657454003105123,0.8945866018272475
208,0.11303892101887736,0.6607128068296098
209,0.20395644248103137,0.6043990260303204
210,0.05227529908834365,0.6969208843109734
211,0.11071025336657514,0.01778990732742123
212,0.7617497973166982,0.9494056441104223
213,0.4487966817202634,0.6541532745180818
214,0.20035712269605493,0.29475631892259085
215,0.6427467413540698,0.8906247535986835
216,0.0374730665267375,0.2926614416585676
217,0.06268265124748999,0.16302598239903546
218,0.2017562498639545,0.9354367084970981
219,0.307452973113402,0.38240611204842817
220,0.12292191226501331,0.8151016248185406
221,0.07176831396626777,0.2313067201135352
222,0.1401645183984788,0.1447751175783177
223,0.0376510729241533,0.6145239299145303
224,0.11414009663726014,0.5886202010000893
225,0.3698899218545585,0.18989789370479324
226,0.157212587861385,0.6378510527055508
227,0.05380780078517309,0.30553711460717503
228,0.5009765641458862,0.37822469357798866
229,0.14012893549383446,0.9284443503779667
230,0.11787706202698997,0.5095349883898157
231,0.1193573155416396,0.8884830949924567
232,0.03489334014202633,0.2425689430914446
233,0.014239750068412193,0.22658577168596428
234,0.3623493728587871,0.2682502479571391
235,0.25192374843931997,0.8972717963784311
236,0.18970595475576077,0.6085012014406039
237,0.02771125340638884,0.07182817484374296
238,0.5233660608292924,0.9272328874173121
239,0.08107708515948397,0.4453353436148941
240,0.08719116843174773,0.26886570879988486
241,0.18735048975930588,0.7104305434402901
242,0.02806718395165212,0.22113168409991668
243,0.058213261219970225,0.2390994695699953
244,0.10689830431714986,0.8401131860718153
245,0.08734607246926748,0.29477991488515115
246,0.17396269293491337,0.19039844420852348
247,0.1785909609969455,0.4616877807429581
248,0.33026999412461805,0.47067461532923677
249,0.027138728484995128,0.21910949792705553
250,0.4010138952721662,0.8501293663519179
251,0.13545024912596149,0.8956331701158639
252,0.15819715914549867,0.31559645944419
253,0.2500998127283412,0.32247154852950155
254,0.27474862863097094,0.9187074392680439
255,0.6945990178034759,0.532985668225126
256,0.05296409000255354,0.1430697218720563
257,0.1310234197613754,0.8065162715121484
258,0.06885870492110278,0.12166832057125222
259,0.576081555234522,0.08164100844363388
260,0.10975135911100349,0.5653395511350038
261,0.02950161186178977,0.8959517659679299
262,0.8896333647972143,0.9327371788052935
263,0.282100185048496,0.8715834202315809
264,0.0600906460891503,0.5859453481884198
265,0.21590957696888907,0.8220308620356127
266,0.1976262501796335,0.675575640567062
267,0.1575753408640143,0.36016562067602115
268,0.29669800811873587,0.5075270813822613
269,0.13112794948879175,0.6095007202390191
270,0.07409097108782649,0.1743425359801515
271,0.07870851723795536,0.6593026263966294
272,0.13741354255116353,0.7095282396758882
273,0.012728268139657982,0.08829975882636566
274,0.09950043210118324,0.42098615971949555
275,0.10424882845476309,0.8027316828356936
276,0.19203063607164145,0.6029072533775682
277,0.032150160174902014,0.457136147859153
278,0.5309719628209062,0.37696128856251254
279,0.3180755941877453,0.7018194824239665
280,0.11448884602429761,0.26106995289087714
281,0.08995665503212585,0.47403528994916855
282,0.029849713000248777,0.8984725083296746
283,0.1597487534485969,0.5780858828192909
284,0.23582970671153183,0.3743710915404142
285,0.0169101902254925,0.05970411953472662
286,0.10930118860425352,0.5288508928206227
287,0.032181812098393825,0.04680519387833116
288,0.7719629792784747,0.7511778731104956
289,0.04813811464254506,0.34727411680507536
290,0.14507511713327415,0.6523432104253019
291,0.041947855529935504,0.20435260680078374
292,0.11470792527537979,0.34607822532216026
293,0.3147297684242175,0.43388553612583713
294,0.11312777286750882,0.3016626355383117
295,0.14354341668301407,0.6448221647811249
296,0.1981753758818605,0.051763203173412126
297,0.1979093624557675,0.6057373966739545
298,0.33433562935868927,0.6548599061658928
299,0.03930251420241943,0.7128076490427794
300,0.20067541818296689,0.128273754603664
301,0.08893758156959397,0.057479241967493884
302,0.0938475369090696,0.22638868431706988
303,0.6933859645408156,0.8845420942565231
304,0.10484779311211703,0.8260554177119236
305,0.05585148326974388,0.09934972650833133
306,0.8515715891087748,0.8568594992569923
307,0.23549995273195776,0.46617766202706784
308,0.5358808869212405,0.8908017898713644
309,0.15673437494883966,0.6245174965003416
310,0.12478069889834977,0.3901290048233222
311,0.14278434731244097,0.5751262792340847
312,0.11955519772814116,0.20971865657163033
313,0.06481218984989556,0.34097116787248727
314,0.16147935848632025,0.7892623441139377
315,0.35372211002308346,0.231167993760051
316,0.06509935251906802,0.33797503634185294
317,0.03954632582416442,0.3745942784149341
318,0.46773956713485654,0.08982602880679824
319,0.5516478790870072,0.4039975036894864
320,0.20198163324509674,0.5079434808013018
321,0.041278396055934696,0.0644641641191131
322,0.1973380570686642,0.8237307539984435
323,0.18161963288123276,0.5467198854382559
324,0.2340689586350534,0.7234653368169118
325,0.09760975834407784,0.13242936819117293
326,0.15656451604914584,0.13302683464724732
327,0.08625108584431379,0.4617392123562515
328,0.11625325808851904,0.26602161526736845
329,0.36332192364953086,0.6608017869666531
330,0.4538767978224023,0.6658114236214384
331,0.06698050128860376,0.48536807585242053
332,0.03431437933081784,0.28224118237710294
333,0.33828414827275577,0.8691222508196615
334,0.17651401013001888,0.42702652066325997
335,0.17223726438330247,0.6946466486436635
336,0.06355240401880877,0.10572617691316752
337,0.2491993550260734,0.5675008967772035
338,0.02579008211975797,0.1413441521251713
339,0.5847443122876971,0.4871963567592095
340,0.05210979362670937,0.1391944945501989
341,0.016453037626780243,0.23992811470189138
342,0.10080051105280662,0.1802021406597274
343,0.04892032958054931,0.07165619056448205
344,0.5812508479988487,0.6741189176368226
345,0.11356515917473223,0.6077811910281439
346,0.4844877302863774,0.9502129638903015
347,0.07440605468306907,0.2866535265353656
348,0.040041506957222264,0.5532396575083541
349,0.06505853798737608,0.18752303929079192
350,0.03412470497918343,0.47221383171543024
351,0.24769935718398445,0.9320585460316091
352,0.04176306514337318,0.22190140918408033
353,0.1339899638916105,0.3796410798723635
354,0.5932438008639265,0.5312996441209973
355,0.09116017354168342,0.1843312764188582
356,0.03414113130242335,0.12619440309416316
357,0.7645283324126017,0.8141954554251827
358,0.0678238794029474,0.4303103457896974
359,0.771886016612045,0.8355497694477663
360,0.3183231792139765,0.5855090642688708
361,0.2511371829263438,0.9279453602119748
362,0.09831035126777543,0.2438420251184739
363,0.2152676253294185,0.3820922844172533
364,0.6529457623405561,0.6128191179523182
365,0.0845145272992041,0.5908813492258633
366,0.09899011384068096,0.08847834657241942
367,0.10201619428358492,0.4266312072941563
368,0.05213329207271548,0.19959828570275565
369,0.10320898161408558,0.16871762966926315
370,0.03396601951429233,0.16250062450699412
371,0.8525949723164193,0.9705227188080652
372,0.03990053380832248,0.6379989998761826
373,0.2550643258569583,0.1742824029957703
374,0.1451128679146597,0.5557813107901879
375,0.6069330513280115,0.6244257853135907
376,0.893250878243916,0.9481241184953076
377,0.08789076050216904,0.4212849707228906
378,0.5809074655764852,0.5027930171182411
379,0.0783885446238976,0.37313282461461805
380,0.013377389368666604,0.1009740526650201
381,0.17666552665879354,0.8633841474992634
382,0.10236346995816152,0.8905951085591794
383,0.14323998113659522,0.11591379800561871
384,0.19050340230931867,0.7932546427898693
385,0.0610626183895016,0.48546696609082307
386,0.07863502905280204,0.40737467418072193
387,0.4626630465512032,0.5726607594981432
388,0.4565630180889292,0.9588492665833526
389,0.29778657210791415,0.1966180509311903
390,0.06057420878343648,0.5869470849408062
391,0.409354887553304,0.3505553044182547
392,0.07138753387191962,0.7959815205071826
393,0.20830339072940063,0.4446978246305873
394,0.05900087636881051,0.22439843859541295
395,0.1181462437129454,0.6217110707627714
396,0.01965471979538213,0.07644053301707636
397,0.43000847986633706,0.6079883307850305
398,0.3214232581703203,0.34312101828940467
399,0.18722475993411158,0.4711565731676832
400,0.07388725085076742,0.04809345113155462
401,0.06383704553111225,0.5548265247450767
402,0.07378686649767444,0.19979157744148596
403,0.17681379027218777,0.778939338145066
404,0.2914715556344688,0.7178856017868903
405,0.05322702710462824,0.2929991020054448
406,0.07564476550479368,0.06508381633439361
407,0.2573458581370044,0.3923859764928845
408,0.05564132384075298,0.17925263980686224
409,0.07694074636636478,0.7680191382972876
410,0.42573770708334296,0.1493761479549147
411,0.48430458232890344,0.38028850684852056
412,0.21467740050215306,0.4072338979581301
413,0.6940035157635275,0.9337010600412288
414,0.8258382197002788,0.7905952086019349
415,0.1320972228641949,0.6835313702333679
416,0.14630697488407507,0.19726809761119932
417,0.07915047496751841,0.2690521717979807
418,0.1027368296386834,0.5300595999111832
419,0.08454910597537062,0.8352895495604994
420,0.21311774568944394,0.23577768536529278
421,0.14728111912663686,0.43296876280875946
422,0.06327841121709495,0.9035210300829678
423,0.0970032220166552,0.6844332894161254
424,0.013567548754288722,0.2555664661829027
425,0.4074992992810021,0.881117773088017
426,0.06771788985833121,0.86980708563469
427,0.3397917350240202,0.962915323609099
428,0.19238719025491052,0.09289642626673043
429,0.033580491117265916,0.11352098395052636
430,0.02081509063391685,0.04980255416581723
431,0.12077292948548358,0.4079951393644042
432,0.19951221736196426,0.24660995873863473
433,0.02775968517330597,0.40545605868772877
434,0.06662382731827336,0.8381440766135946
435,0.09975201666666683,0.19075090475913875
436,0.01918071453149003,0.16150168005311527
437,0.10506222749423597,0.4006291704932182
438,0.06725406672300742,0.4855555402817227
439,0.3882760219577134,0.6627681792034642
440,0.128773731617433,0.4186133907150961
441,0.19808294994321674,0.6989221663924059
442,0.39604634239941117,0.9200467302626139
443,0.031055340809603024,0.10062914783866614
444,0.012378529924628007,0.02964207364516506
445,0.5116063488948183,0.05088331964810522
446,0.04405288416812842,0.3220895430705232
447,0.06600840132859966,0.04056004532991672
448,0.14506093148218516,0.8999814715453648
449,0.254716904225085,0.24930169217872694
450,0.17700931135905257,0.27074524135046457
451,0.08789737587339336,0.1475910890805118
452,0.088053301626502,0.06382136484303925
453,0.08697756054348321,0.27609059050283813
454,0.0349996762933103,0.26454581943541705
455,0.24068060590558985,0.3228753045927909
456,0.3254228695375668,0.3910102195055924
457,0.10260687552813162,0.9523620796434477
458,0.06471103560923909,0.8935114229606063
459,0.10230637825180146,0.8149674469762994
460,0.24492366299531865,0.48017723505246585
461,0.07876883453725651,0.7263108672167049
462,0.06080337175512809,0.22235029266134756
463,0.40383293615396315,0.7500503378416821
464,0.05268428137268028,0.30614835002619967
465,0.1757149308869716,0.12627978745324406
466,0.1269991748491626,0.10807352247163664
467,0.030018119638842374,0.0768398808746317
468,0.08799323352843895,0.24159020173022802
469,0.3079738948317059,0.8160976773927685
470,0.06356754858505247,0.19384110491540651
471,0.161692332587045,0.6782549091755339
472,0.5564773737783062,0.1351427448344345
473,0.09741437074827394,0.6309436202640679
474,0.220157931076947,0.6544564472008065
475,0.10128415072777232,0.5612338999814797
476,0.10238514182061938,0.3302990231319087
477,0.02265684345681802,0.09236268896640994
478,0.0709724855713415,0.1406253476448862
479,0.023379478681127577,0.027516637385673018
480,0.16343873099444284,0.5110090325678202
481,0.7038676126148724,0.7213873270644646
482,0.17294714833947022,0.6256870885332148
483,0.030961978799151333,0.05052728957030257
484,0.10383648470415104,0.29120727633277044
485,0.29147630262039204,0.3480458382041438
486,0.07652408468229695,0.36299657701439825
487,0.08647943345408306,0.1637939645645312
488,0.21942186157137142,0.8882334961096711
489,0.4405800996020704,0.5065745524341201
490,0.06067988038871925,0.39308761648207297
491,0.08192052306664818,0.3399767984806636
492,0.1017704334045566,0.2783935957833203
493,0.09490060083635697,0.0751691297121624
494,0.15758010864694075,0.9006112096805002
495,0.21633641012458488,0.33298922014411186
496,0.11076265189103826,0.5183424362203274
497,0.14161029711671447,0.5066548656473078
498,0.3518428358969494,0.6908583133749435
499,0.04143931894328629,0.11544579292709557
500,0.05209455372481188,0.38231647942479885
501,0.08548683374129423,0.6775572647565389
502,0.5043127008584805,0.8031112307593039
503,0.017228959379861238,0.3461137290205012
504,0.5445691887812169,0.9043322503955011
505,0.46766108919232713,0.5557905032230301
506,0.15464874043797142,0.4563761364995608
507,0.6365246237167068,0.590882952736799
508,0.11418362562691682,0.31546554636012375
509,0.09082848338613377,0.14580107564903017
510,0.7881273191099082,0.8874185172003889
511,0.08825759578612671,0.5811479192067018
512,0.11238045562040888,0.18112728676125905
513,0.14444803008265186,0.9368721688199164
514,0.5888109002556009,0.8259337567562427
515,0.19119517406945255,0.735984909682237
516,0.8927485625302984,0.883823787416028
517,0.34176846357800195,0.6863331736416782
518,0.26996059208311274,0.752855384822708
519,0.2668785808388239,0.3854493333564186
520,0.1015107647057639,0.2149811083267869
521,0.07307694150816148,0.28715302138671583
522,0.08306413461797328,0.36586145951291255
523,0.06042281624688047,0.11509222887644133
524,0.009311158103815867,0.7922331824103905
525,0.04656081768237094,0.4239893761811757
526,0.14095841075940585,0.21635348791956832
527,0.06813977896045616,0.17186881756051275
528,0.11327100989557527,0.23012114139555806
529,0.7224308406855634,0.8726449669608368
530,0.05790027290783884,0.17569894380686368
531,0.23686519639878406,0.8593284848146265
532,0.2202132364875135,0.771176428350401
533,0.053227645251070876,0.1136981637247457
534,0.5624371633432445,0.22142650379020024
535,0.08156352780210528,0.18644843854280008
536,0.07235243095729328,0.39043299649602176
537,0.640352704479818,0.8428076673835551
538,0.2629381283922186,0.7927335821135335
539,0.12409431828656932,0.7838011139694027
540,0.5896435899114701,0.5545567687912242
541,0.17979713651978677,0.661924516319626
542,0.109962362364343,0.5025565778886801
543,0.0944569887822064,0.17020603528218703
544,0.038854898847154255,0.33535682653225396
545,0.012173936809977305,0.11915789802036669
546,0.03823984511611293,0.5499726450780663
547,0.1812227854078837,0.22922500604409574
548,0.10962906123756924,0.5771750178898701
549,0.1074608458321197,0.9476658857147651
550,0.17375879280392723,0.2764040085754575
551,0.25683160976178504,0.7503407170030167
552,0.08023407670724425,0.14495938772005346
553,0.07965520789625088,0.049963134971626244
554,0.16779382697158196,0.37483102147775565
555,0.5397664746267999,0.8122302688275524
556,0.12958562918599878,0.8178085617462413
557,0.023196852983106253,0.23732539304853875
558,0.3905820573320799,0.8200984025228281
559,0.4778310752761012,0.2938704554999354
560,0.021511508100876424,0.36442042621373344
561,0.22839556750428008,0.20827217441224652
562,0.10788459337931365,0.3122768677524919
563,0.023458537678302287,0.15270643687955712
564,0.056497586402032694,0.16854879023244287
565,0.2684529585493793,0.7117764553194144
566,0.05429967758273008,0.23164129407922598
567,0.033738667871736724,0.11152877292331999
568,0.35193736590331876,0.556674400183987
569,0.20808721696609328,0.4849487485860387
570,0.09332512163116871,0.36247099517813886
571,0.07616549740894678,0.1251444547248138
572,0.06913281927731392,0.2057436649140638
573,0.6792850565084169,0.06908024639025542
574,0.0585549832245449,0.24293781516103236
575,0.1093735645465338,0.4381014712893484
576,0.07893313847881711,0.14694992154115558
577,0.10518406471026012,0.5650482848187017
578,0.097026310219894,0.13771647657044236
579,0.11895550902346926,0.3893515717710902
580,0.19042252868932716,0.5082532420671327
581,0.1334616386111932,0.6507600717284965
582,0.05280422630572654,0.3170436549939185
583,0.0947630123703523,0.2386110857069242
584,0.07675986415269423,0.12127642559635125
585,0.5027572178499118,0.7437048751947478
586,0.06496309976369524,0.5414309769090315
587,0.08655298086848656,0.28061243029637445
588,0.06197501010863439,0.6194349126026566
589,0.007965029748420751,0.0269328523586065
590,0.0229348801046188,0.7907578051555457
591,0.5538686499642301,0.40461657078139057
592,0.04071789292457296,0.034185241154191796
593,0.2423072487347573,0.1081608712206204
594,0.34564998645207423,0.694497503060805
595,0.1271477462704643,0.3222365796576398
596,0.4686642056063997,0.7058557794813523
597,0.17688888735864428,0.5323402989591377
598,0.23337693551444322,0.5257413529533181
599,0.037956882350734876,0.41829891226085525
600,0.25149403224226957,0.2620896229965631
601,0.04851217899509466,0.20158551147788548
602,0.03062819501136598,0.4814142447763927
603,0.023074839587330472,0.05086032331090962
604,0.13213762843067484,0.9219396331112163
605,0.06521707033655373,0.256590505326963
606,0.030316378069834025,0.25845877242505333
607,0.3288128365913956,0.7216706612817025
608,0.09379854145139,0.41076667014269697
609,0.2347213247134368,0.39578953132823863
610,0.8076042885162598,0.7860308455561854
611,0.08782430696060586,0.1853869735862513
612,0.11042383870352984,0.08168324517446628
613,0.8317439395954126,0.858358833623131
614,0.22270350563126884,0.9151143400318548
615,0.11455626487627978,0.8253605517950672
616,0.0959886817712685,0.8290787213279704
617,0.12174610251584207,0.8932028981629129
618,0.09886655897614215,0.21675284600917488
619,0.12612014772917093,0.18772370682222492
620,0.6589272237056929,0.863173017861646
621,0.5879521825145891,0.9262230248806939
622,0.10850596550893518,0.49483520989289836
623,0.12073570282183471,0.5293026675922462
624,0.21887710839067662,0.6322252457737461
625,0.7891603335329817,0.9393748938684036
626,0.02725544904820249,0.07558878909954932
627,0.11644327146358924,0.3637725455468809
628,0.1572826875831837,0.36078677499513473
629,0.23369307066873032,0.9231151809474761
630,0.10774681706673328,0.8541613768603028
631,0.11847499460578959,0.5583176184958927
632,0.18074208317939866,0.39280920693983307
633,0.09042810081451463,0.5217731716676621
634,0.023853013866776407,0.5709555097597641
635,0.11931725365860715,0.68262809739522
636,0.06387131966764312,0.010352587092033759
637,0.1617282255966801,0.6033955944629898
638,0.10287624043866041,0.49741768753184684
639,0.06592728389088305,0.5798113807870708
640,0.5173715025419475,0.7698576491281629
641,0.02505399904251749,0.029660578707478156
642,0.7946678862234157,0.7763693692814909
643,0.19032793490855587,0.5491154301039418
644,0.11155025629378112,0.7599945739382445
645,0.11224518730565851,0.5859140190697427
646,0.5109435051703821,0.2509310128714085
647,0.09034367440258878,0.13476537067310662
648,0.09613795105900737,0.7375778537778449
649,0.1185335254331198,0.4224008021606974
650,0.07501190364278168,0.4627208638295706
651,0.2580632757805309,0.9289399372897913
652,0.34070249768361455,0.5811877161325043
653,0.2156975760041863,0.42743485843643647
654,0.11030915900542514,0.05225487335405904
655,0.2128302052774586,0.7282391052713799
656,0.2859378284361652,0.4994148721235485
657,0.13260074029911437,0.491667676136261
658,0.09865961862960795,0.9193321847260969
659,0.008687755876497826,0.04606540008424888
660,0.019285298169050495,0.07737177628485567
661,0.11978501749432406,0.5451200558032531
662,0.3131643399358411,0.7654299459813949
663,0.012852720133132822,0.052788914736914896
664,0.11611851968137367,0.577606314942969
665,0.04839523872352585,0.42592628806796734
666,0.6039912816188286,0.878356998920448
667,0.10796623579572691,0.16159576434296066
668,0.12265429589314406,0.3643641423625366
669,0.10648447611948424,0.8344923269860857
670,0.15841831658794628,0.7527183871647591
671,0.12648535417026185,0.7601711573362604
672,0.6332098354430222,0.3948700159267083
673,0.034355242969070686,0.23080681838847594
674,0.4614583866424853,0.8543284516639468
675,0.2208813857326542,0.9589723443231959
676,0.08326501374492311,0.7924983460780303
677,0.044013583695515765,0.2285477532039424
678,0.19045652660259366,0.5598925833882804
679,0.0609429963030544,0.19725412786276939
680,0.1119722416602173,0.890289858434466
681,0.07594238582739553,0.27114529238998136
682,0.6164820974435589,0.7989637719931622
683,0.007199996829579341,0.029671281026786255
684,0.06385777440422956,0.062287094699300015
685,0.0264164307587261,0.39330424802881336
686,0.4226360426796639,0.6396589470581695
687,0.7657082355748444,0.6450446204723915
688,0.02952970024912099,0.08898786350298882
689,0.205815402735501,0.7698854393708832
690,0.10742777268731366,0.07608664909706929
691,0.1721405791994096,0.7764239326984578
692,0.07989845481217461,0.31567104769720566
693,0.7033160617927484,0.6117260782351155
694,0.011639443629661569,0.7825574384291674
695,0.08765675954442108,0.14212452525273653
696,0.13476166238758747,0.14176118759880235
697,0.13337056281142343,0.3372734970124187
698,0.07649281097020076,0.5003414908151091
699,0.0665628085819708,0.5108477244136219
